step,pos_red1,health_red1,action_red1,pos_red2,health_red2,action_red2,pos_red3,health_red3,action_red3,pos_red4,health_red4,action_red4,pos_red5,health_red5,action_red5,pos_blue1,health_blue1,action_blue1,pos_blue2,health_blue2,action_blue2,pos_blue3,health_blue3,action_blue3
605,[285.02194  -90.83619    3.350749],20.0000,6.0000,[ 73.76903   -89.51093     2.8241167],20.0000,6.0000,[289.79684   -57.552124    2.8719857],20.0000,6.0000,[172.11987     1.8122724   5.530766 ],20.0000,6.0000,[134.22908   -40.41298     3.7777743],20.0000,0.0000,[ 63.181793  -66.85624     2.4047153],20.0000,4.0000,[146.0797     -5.4357734   2.4731042],20.0000,5.0000,[272.78787  -77.07463    2.975053],20.0000,4.0000
606,[283.95566   -91.069916    3.5693376],20.0000,0.0000,[ 72.68666   -89.30823     2.9407203],20.0000,6.0000,[288.74002   -57.2784      2.9546225],20.0000,6.0000,[173.00726     1.1629779   5.627316 ],20.0000,0.0000,[133.41211   -41.144142    3.4949024],20.0000,6.0000,[ 62.70696   -66.51828     2.4083786],20.0000,4.0000,[145.70256    -4.9795103   2.5665019],20.0000,4.0000,[272.21753   -76.97629     2.9749382],20.0000,4.0000
607,[282.9507   -91.49697    3.276514],20.0000,6.0000,[ 71.5998   -89.175186   3.211049],20.0000,0.0000,[287.6686    -57.06967     3.1697896],20.0000,0.0000,[173.93356      0.57686496   5.3328676 ],20.0000,6.0000,[132.43803  -41.65753    3.609868],20.0000,0.0000,[ 62.236233  -66.17613     2.4202669],20.0000,3.0000,[145.28345    -4.5620565   2.5686839],20.0000,4.0000,[271.6472    -76.877975    2.9748285],20.0000,4.0000
608,[281.87354   -91.67649     3.3633273],20.0000,6.0000,[ 70.51274  -89.27764    2.950282],20.0000,6.0000,[286.57635  -57.06035    2.875352],20.0000,6.0000,[174.68683     -0.22645827   5.443958  ],20.0000,0.0000,[131.51105  -42.243244   3.328686],20.0000,0.0000,[ 61.764946  -65.835655    2.3414826],20.0000,4.0000,[144.85262    -4.1622815   2.5386012],20.0000,4.0000,[271.07684   -76.77969     2.9747238],20.0000,4.0000
609,[280.81027   -91.92353     3.5818918],20.0000,0.0000,[ 69.42656   -89.145164    3.0504017],20.0000,0.0000,[285.5172   -56.795338   2.959632],20.0000,6.0000,[175.49481    -0.9679907   5.1620874],20.0000,0.0000,[130.46889  -42.606606   2.894167],20.0000,0.0000,[ 61.314087 -65.46674    2.319428],20.0000,4.0000,[144.4222     -3.7668817   2.5047872],20.0000,4.0000,[270.5065   -76.681435   2.974624],20.0000,4.0000
610,[279.81073  -92.3631     3.289055],20.0000,6.0000,[ 68.33418   -89.10432     2.7334046],20.0000,6.0000,[284.4439    -56.59648     3.1759474],20.0000,0.0000,[176.11746    -1.8795044   4.7280693],20.0000,6.0000,[129.35112   -42.574657    2.4574862],20.0000,6.0000,[ 60.873302  -65.08628     2.3207893],20.0000,3.0000,[143.9955     -3.3705246   2.4772937],20.0000,4.0000,[269.93616   -76.5832      2.9745286],20.0000,4.0000
611,[278.73587  -92.55605    3.375853],20.0000,6.0000,[ 67.285255  -88.77983     2.8253536],20.0000,0.0000,[283.35178   -56.598026    2.8820214],20.0000,6.0000,[176.36015    -2.9673858   4.842901 ],20.0000,0.0000,[128.33698   -42.091095    2.6342757],20.0000,0.0000,[ 60.434704  -64.7039      2.2386966],20.0000,4.0000,[143.57242    -2.9721003   2.4572217],20.0000,4.0000,[269.36578   -76.484985    2.9744375],20.0000,4.0000
612,[277.67578  -92.81633    3.594402],20.0000,0.0000,[ 66.21924   -88.52774     2.5222578],20.0000,6.0000,[282.28998   -56.343452    2.9672363],20.0000,6.0000,[176.64937    -4.03034     4.6208906],20.0000,0.0000,[127.30989   -41.692123    2.4726753],20.0000,0.0000,[ 60.020416  -64.29357     2.2166257],20.0000,4.0000,[143.15196   -2.571941   2.442973],20.0000,4.0000,[268.79544   -76.3868      2.9743505],20.0000,4.0000
613,[276.6818    -93.26833     3.3015573],20.0000,6.0000,[ 65.248245  -88.009384    2.6279092],20.0000,6.0000,[281.2147    -56.155693    3.1843102],20.0000,0.0000,[176.72797    -5.13369     4.2244787],20.0000,0.0000,[126.35046   -41.145668    2.0952528],20.0000,6.0000,[ 59.617958  -63.872177    2.2192962],20.0000,4.0000,[142.73323    -2.1706207   2.4327514],20.0000,4.0000,[268.22507  -76.288635   2.974267],20.0000,4.0000
614,[275.60944   -93.47466     3.3883457],20.0000,6.0000,[ 64.255035  -87.548386    2.8922591],20.0000,0.0000,[280.12274   -56.169067    2.8907158],20.0000,6.0000,[176.4297     -6.211148    3.8058138],20.0000,6.0000,[125.62096  -40.306633   2.222325],20.0000,0.0000,[ 59.220432  -63.447266    2.2305093],20.0000,3.0000,[142.31557    -1.7686039   2.425204 ],20.0000,4.0000,[267.6547    -76.19049     2.9741874],20.0000,4.0000
615,[274.55267   -93.74813     3.6068852],20.0000,0.0000,[ 63.190254 -87.30646    2.629888],20.0000,6.0000,[279.0582    -55.925945    2.9765027],20.0000,6.0000,[175.73094    -7.0893245   3.9848425],20.0000,0.0000,[124.84858   -39.522915    1.9923701],20.0000,6.0000,[ 58.822132 -63.02377    2.151304],20.0000,4.0000,[141.89856    -1.3662009   2.4194329],20.0000,4.0000,[267.08432   -76.09237     2.9741113],20.0000,4.0000
616,[273.5644    -94.21248     3.3140352],20.0000,6.0000,[ 62.20019   -86.84021     2.7297819],20.0000,6.0000,[277.9809    -55.75008     3.1940851],20.0000,0.0000,[175.11536   -8.002764   3.818357],20.0000,0.0000,[124.25867  -38.591175   2.138885],20.0000,0.0000,[ 58.449345  -62.57615     2.1290107],20.0000,4.0000,[141.48193    -0.9636036   2.4148686],20.0000,4.0000,[266.51395   -75.99427     2.9740384],20.0000,4.0000
617,[272.49466   -94.43215     3.4008176],20.0000,6.0000,[ 61.18291   -86.44217     2.9638374],20.0000,0.0000,[276.8892    -55.775864    2.9007397],20.0000,6.0000,[174.36821    -8.815635    3.4379447],20.0000,6.0000,[123.58306   -37.72745     1.8759575],20.0000,6.0000,[ 58.088665  -62.119057    2.1302156],20.0000,4.0000,[141.06554    -0.5609267   2.4111528],20.0000,4.0000,[265.94357   -75.89619     2.9739685],20.0000,4.0000
618,[271.44138  -94.71876    3.619351],20.0000,0.0000,[ 60.108585  -86.249016    2.6802664],20.0000,6.0000,[275.82193   -55.54486     2.9868908],20.0000,6.0000,[173.3861     -9.336981    3.5640717],20.0000,0.0000,[123.1204    -36.72876     1.9969473],20.0000,0.0000,[ 57.733036  -61.658894    2.1397798],20.0000,3.0000,[140.64926     -0.15823795   2.4080558 ],20.0000,4.0000,[265.37317   -75.79813     2.9739015],20.0000,4.0000
619,[270.45898   -95.19537     3.3264978],20.0000,6.0000,[ 59.105892  -85.81392     2.7723544],20.0000,0.0000,[274.74268   -55.38143     3.2048101],20.0000,0.0000,[172.44766   -9.911661   3.334205],20.0000,0.0000,[122.57746   -35.776474    1.7159085],20.0000,6.0000,[ 57.376564 -61.199886   2.059206],20.0000,4.0000,[140.23305      0.24442264   2.405426  ],20.0000,4.0000,[264.8028    -75.70008     2.9738374],20.0000,4.0000
620,[269.39206   -95.428345    3.4132764],20.0000,6.0000,[ 58.07188   -85.46139     2.4469628],20.0000,6.0000,[273.6514    -55.420036    2.9116354],20.0000,6.0000,[171.40982   -10.292484    2.9304466],20.0000,6.0000,[122.27842   -34.717026    1.8305161],20.0000,0.0000,[ 57.047894  -60.71915     2.0359416],20.0000,4.0000,[139.81685     0.6470315   2.4031606],20.0000,4.0000,[264.23242   -75.60205     2.9737759],20.0000,4.0000
621,[268.34244  -95.728035   3.631806],20.0000,0.0000,[ 57.163876  -84.845955    2.5337198],20.0000,6.0000,[272.58145   -55.201595    2.9980159],20.0000,6.0000,[170.29565  -10.282281   3.058112],20.0000,0.0000,[121.89845   -33.68856     1.5480917],20.0000,6.0000,[ 56.73222   -60.23003     2.0363636],20.0000,3.0000,[139.40067     1.0495749   2.401186 ],20.0000,4.0000,[263.66202  -75.504036   2.973717],20.0000,4.0000
622,[267.36603   -96.216835    3.3389506],20.0000,6.0000,[ 56.229008  -84.27838     2.7746572],20.0000,0.0000,[271.50034   -55.050976    3.2161543],20.0000,0.0000,[169.19586   -10.335287    2.8388076],20.0000,6.0000,[121.77848   -32.594       1.6633216],20.0000,6.0000,[ 56.41929   -59.739567    1.9535779],20.0000,4.0000,[138.98445     1.4520448   2.3994486],20.0000,4.0000,[263.0916    -75.406044    2.9736607],20.0000,4.0000
623,[266.3021   -96.463066   3.425727],20.0000,6.0000,[ 55.203106 -83.90502    2.499517],20.0000,6.0000,[270.4096    -55.102665    2.9230926],20.0000,6.0000,[168.10681   -10.160737    2.9914637],20.0000,0.0000,[121.59152   -31.515106    1.9328744],20.0000,0.0000,[ 56.137657  -59.22906     1.9310565],20.0000,4.0000,[138.56819     1.8544374   2.3979082],20.0000,4.0000,[262.52124   -75.30806     2.9736063],20.0000,4.0000
624,[265.2563   -96.775795   3.644254],20.0000,0.0000,[ 54.284992  -83.3101      2.5950348],20.0000,6.0000,[269.33713  -54.89708    3.009618],20.0000,6.0000,[167.01198   -10.100358    2.7312953],20.0000,6.0000,[121.17968   -30.50387     1.6718905],20.0000,6.0000,[ 55.87054   -58.711235    1.9333963],20.0000,4.0000,[138.1519      2.2567506   2.396533 ],20.0000,4.0000,[261.95084   -75.2101      2.9735544],20.0000,4.0000
625,[264.28604   -97.27671     3.3513975],20.0000,6.0000,[ 53.33194  -82.77649    2.826001],20.0000,0.0000,[268.25424  -54.759518   3.227897],20.0000,0.0000,[165.95517   -9.793353   2.852704],20.0000,0.0000,[120.99321   -29.42563     1.7719756],20.0000,6.0000,[ 55.609203  -58.191383    1.9443796],20.0000,3.0000,[137.73557     2.6589842   2.3952985],20.0000,4.0000,[261.38043   -75.112144    2.9735045],20.0000,4.0000
626,[263.22525  -97.536156   3.438172],20.0000,0.0000,[ 52.294907  -82.43583     2.5409667],20.0000,6.0000,[267.16425   -54.82446     2.9349089],20.0000,6.0000,[164.8804     -9.578098    2.5711234],20.0000,6.0000,[120.73479  -28.364313   2.005588],20.0000,0.0000,[ 55.34676   -57.672634    1.8650273],20.0000,4.0000,[137.31918     3.0611389   2.3941846],20.0000,4.0000,[260.81003   -75.014206    2.9734569],20.0000,5.0000
627,[262.18863   -97.87892     3.1061459],20.0000,6.0000,[ 51.36311   -81.86459     2.6325831],20.0000,0.0000,[266.08932   -54.631935    3.0215256],20.0000,6.0000,[163.88492   -9.10829    2.685236],20.0000,0.0000,[120.27605   -27.373835    1.7216314],20.0000,6.0000,[ 55.11563   -57.137936    1.8426489],20.0000,4.0000,[136.90274     3.463216    2.3931751],20.0000,4.0000,[260.2401    -74.91335     3.0651696],20.0000,5.0000
628,[261.09448  -97.93277    3.188248],20.0000,6.0000,[ 50.388805  -81.37053     2.3066947],20.0000,6.0000,[265.00485   -54.5076      3.2398942],20.0000,6.0000,[162.85974    -8.719616    2.4023414],20.0000,6.0000,[120.0568    -26.303068    1.8135682],20.0000,6.0000,[ 54.898808  -56.59756     1.8437967],20.0000,3.0000,[136.48625     3.8652174   2.3922567],20.0000,4.0000,[259.665     -74.84369     3.1904907],20.0000,5.0000
629,[260.00677   -98.04097     3.4210544],20.0000,0.0000,[ 49.576347  -80.63366     2.3931317],20.0000,0.0000,[263.91397   -54.568146    3.4975052],20.0000,0.0000,[161.95558    -8.091163    2.5173588],20.0000,6.0000,[119.76928   -25.249746    2.0384648],20.0000,0.0000,[ 54.684845  -56.05646     1.7615641],20.0000,4.0000,[136.06969    4.267145   2.391418],20.0000,4.0000,[259.08438   -74.81906     3.3254457],20.0000,5.0000
630,[258.96112   -98.35437     3.1406035],20.0000,6.0000,[ 48.71844   -79.953384    2.0830574],20.0000,6.0000,[262.8603    -54.86639     3.2097101],20.0000,6.0000,[161.01933    -7.5233564   2.7868092],20.0000,0.0000,[119.288414  -24.269737    1.7494237],20.0000,6.0000,[ 54.50535   -55.501686    1.7394112],20.0000,4.0000,[135.65309     4.6690016   2.3906496],20.0000,4.0000,[258.5009    -74.846886    3.4588225],20.0000,5.0000
631,[257.86948  -98.421646   3.234155],20.0000,6.0000,[ 48.062897  -79.06972     2.1846273],20.0000,6.0000,[261.7701    -54.923477    3.2818913],20.0000,6.0000,[159.98639    -7.1694646   2.5258038],20.0000,6.0000,[119.04884   -23.203793    1.8391997],20.0000,6.0000,[ 54.34145  -54.942513   1.742027],20.0000,4.0000,[135.23642     5.0707884   2.3899434],20.0000,4.0000,[257.91962   -74.93181     3.5844715],20.0000,5.0000
632,[256.78592   -98.55825     3.4629357],20.0000,6.0000,[ 47.364426 -78.22657    2.44568 ],20.0000,0.0000,[260.6841   -55.039547   3.49129 ],20.0000,6.0000,[159.05101    -6.6016207   2.625888 ],20.0000,6.0000,[118.74176  -22.156164   2.061216],20.0000,0.0000,[ 54.183563  -54.382477    1.7532051],20.0000,3.0000,[134.81972    5.472509   2.389293],20.0000,4.0000,[257.3473    -75.07565     3.6998465],20.0000,5.0000
633,[255.74316   -98.88173     3.7271576],20.0000,0.0000,[ 46.508633 -77.54841    2.181943],20.0000,6.0000,[259.62943   -55.333443    3.7424295],20.0000,0.0000,[158.08112   -6.09914    2.859513],20.0000,0.0000,[118.24424   -21.184404    1.7703841],20.0000,6.0000,[ 54.024345  -53.823334    1.6739784],20.0000,4.0000,[134.40295     5.8741646   2.388692 ],20.0000,4.0000,[256.79086   -75.27728     3.8054984],20.0000,5.0000
634,[254.7962   -99.42882    3.444955],20.0000,6.0000,[ 45.818012 -76.69948    2.281458],20.0000,6.0000,[258.66254   -55.8535      3.4423037],20.0000,6.0000,[157.03302    -5.794217    2.5755665],20.0000,6.0000,[117.98759  -20.12266    1.859021],20.0000,0.0000,[ 53.898876  -53.254482    1.6516736],20.0000,4.0000,[133.98613     6.2757587   2.3881357],20.0000,4.0000,[256.25647   -75.53346     3.9038932],20.0000,5.0000
635,[253.75363  -99.752144   3.525507],20.0000,6.0000,[ 45.073605  -75.899994    2.5154517],20.0000,0.0000,[257.60934  -56.142586   3.498123],20.0000,6.0000,[156.08174    -5.2559986   2.6675072],20.0000,0.0000,[117.646904  -19.08515     1.5290457],20.0000,6.0000,[ 53.788513  -52.68278     1.6528714],20.0000,3.0000,[133.56926     6.677293    2.3876195],20.0000,4.0000,[255.74908   -75.84013     3.9979348],20.0000,5.0000
636,[ 252.73216   -100.137764     3.7387412],20.0000,0.0000,[ 44.189075  -75.26039     2.2319155],20.0000,6.0000,[256.56882   -56.476227    3.6993654],20.0000,6.0000,[155.0906     -4.796583    2.3418584],20.0000,6.0000,[117.59424   -17.990444    1.6125517],20.0000,6.0000,[ 53.681087  -52.110916    1.5706724],20.0000,4.0000,[133.15234     7.078769    2.3871396],20.0000,4.0000,[255.27289  -76.19323    4.089953],20.0000,5.0000
637,[ 251.79713   -100.70392      3.4421353],20.0000,6.0000,[ 43.47392   -74.433784    2.3240218],20.0000,6.0000,[255.59232   -56.97321     3.9455352],20.0000,0.0000,[154.25256    -4.0889163   2.4284227],20.0000,6.0000,[117.48738   -16.902403    1.8480929],20.0000,0.0000,[ 53.61009   -51.532158    1.5485396],20.0000,4.0000,[132.73538     7.4801903   2.3866925],20.0000,4.0000,[254.83162  -76.58892    4.181381],20.0000,5.0000
638,[ 250.7571    -101.03543      3.5217605],20.0000,6.0000,[ 42.707787  -73.65581     2.5492423],20.0000,0.0000,[254.74556   -57.673145    3.6404128],20.0000,6.0000,[153.38275    -3.4259734   2.6690605],20.0000,0.0000,[117.17371   -15.856773    1.5694929],20.0000,6.0000,[ 53.55524   -50.952045    1.5511692],20.0000,3.0000,[132.31837     7.8815584   2.3862755],20.0000,4.0000,[254.42877  -77.023506   4.272896],20.0000,5.0000
639,[ 249.73842   -101.42781      3.7351584],20.0000,0.0000,[ 41.80882   -73.036545    2.2604187],20.0000,6.0000,[253.76839  -58.161137   3.691674],20.0000,6.0000,[152.40201    -2.9463906   2.3937335],20.0000,6.0000,[117.10476   -14.76513     1.6637328],20.0000,6.0000,[ 53.50348   -50.37217     1.4705975],20.0000,4.0000,[131.90132    8.282875   2.385886],20.0000,4.0000,[254.06761   -77.493225    4.3646984],20.0000,5.0000
640,[ 248.80727   -101.99935      3.4397264],20.0000,6.0000,[ 41.07808   -72.22431     2.3503184],20.0000,0.0000,[252.8105   -58.687138   3.890753],20.0000,6.0000,[151.55194    -2.2577436   2.489183 ],20.0000,6.0000,[116.96627   -13.681754    1.8933467],20.0000,0.0000,[ 53.488556  -49.789       1.4497894],20.0000,4.0000,[131.48422     8.684143    2.3855212],20.0000,4.0000,[253.7512    -77.99414     4.4567666],20.0000,5.0000
641,[ 247.76895   -102.336525     3.5222669],20.0000,6.0000,[ 40.28476   -71.47367     2.0219517],20.0000,6.0000,[251.94565   -59.36003     4.1358876],20.0000,0.0000,[150.66064   -1.626352   2.720082],20.0000,0.0000,[116.62357   -12.645386    1.6075253],20.0000,6.0000,[ 53.48973   -49.206135    1.4535416],20.0000,3.0000,[131.06708     9.085363    2.3851793],20.0000,4.0000,[253.48224 -78.52203   4.54901],20.0000,5.0000
642,[ 246.75322   -102.736305     3.7373672],20.0000,0.0000,[ 39.71681   -70.53592     2.1065977],20.0000,0.0000,[251.24617   -60.207233    3.8300757],20.0000,6.0000,[149.66547    -1.1779034   2.43501  ],20.0000,6.0000,[116.529434  -11.556555    1.6988492],20.0000,6.0000,[ 53.493786  -48.62386     1.3738183],20.0000,4.0000,[130.6499      9.486538    2.3848584],20.0000,3.0000,[253.26303   -79.07246     4.6413407],20.0000,5.0000
643,[ 245.82707   -103.3154       3.4428954],20.0000,6.0000,[ 39.089153  -69.63913     1.7936088],20.0000,6.0000,[250.3784    -60.870556    3.8808758],20.0000,0.0000,[148.79935    -0.5112845   2.526613 ],20.0000,0.0000,[116.365715  -10.477071    1.9231101],20.0000,0.0000,[ 53.53468   -48.041862    1.3535595],20.0000,4.0000,[130.23064     9.885509    2.2927983],20.0000,4.0000,[253.0955   -79.64075    4.733703],20.0000,5.0000
644,[ 244.79144   -103.66108      3.5271122],20.0000,6.0000,[ 38.71505   -68.60467     1.8932745],20.0000,0.0000,[249.54851  -61.58045    3.529203],20.0000,6.0000,[1.4788280e+02 8.3099678e-02 2.2007065e+00],20.0000,6.0000,[116.001854   -9.447859    1.6336992],20.0000,6.0000,[ 53.591473  -47.46172     1.3577037],20.0000,4.0000,[129.83572    10.308906    2.2589095],20.0000,4.0000,[252.98108   -80.22207     4.8260674],20.0000,5.0000
645,[ 243.77942   -104.07011      3.7433789],20.0000,0.0000,[ 38.272137 -67.60178    1.602   ],20.0000,6.0000,[248.55402   -62.03244     3.6007605],20.0000,6.0000,[147.15288     0.9018027   2.2871308],20.0000,0.0000,[115.88786    -8.361322    1.7232742],20.0000,6.0000,[ 53.6539   -46.883083   1.370003],20.0000,3.0000,[129.45079    10.741664    2.2468941],20.0000,4.0000,[252.92075   -80.81146     4.9184227],20.0000,5.0000
646,[ 242.85918   -104.658264     3.4494328],20.0000,6.0000,[ 38.091785 -66.515335   1.714641],20.0000,0.0000,[247.58388   -62.533104    3.8155522],20.0000,6.0000,[146.37178     1.6690395   1.9770372],20.0000,6.0000,[115.70475    -7.2850957   1.9450358],20.0000,0.0000,[ 53.714527  -46.30481     1.2915163],20.0000,4.0000,[129.07018    11.178286    2.2437127],20.0000,4.0000,[252.91502  -81.40391    5.010769],20.0000,5.0000
647,[ 241.8269    -105.01409      3.5346093],20.0000,0.0000,[ 37.83052   -65.45023     1.4336526],20.0000,6.0000,[246.7095    -63.187435    4.0732536],20.0000,6.0000,[145.81343     2.6171207   2.078595 ],20.0000,0.0000,[115.32381    -6.2619886   1.6540489],20.0000,6.0000,[ 53.809937  -45.730095    1.2696524],20.0000,4.0000,[128.69145    11.616527    2.2440586],20.0000,4.0000,[252.96396  -81.99437    5.103108],20.0000,5.0000
648,[ 240.82597   -105.44998      3.2010987],20.0000,6.0000,[ 37.834644  -64.3489      1.5504203],20.0000,6.0000,[245.98251   -64.00714     4.3382635],20.0000,0.0000,[145.19254     3.5207882   1.7890844],20.0000,6.0000,[115.19265    -5.177586    1.7425709],20.0000,6.0000,[ 53.92035   -45.158367    1.2711542],20.0000,4.0000,[128.3136     12.055444    2.2457004],20.0000,4.0000,[253.06712  -82.5778     5.195443],20.0000,5.0000
649,[ 239.74158  -105.60263     3.282241],20.0000,0.0000,[ 37.7697    -63.2558      1.8214924],20.0000,0.0000,[245.46432   -64.97636     4.0384345],20.0000,6.0000,[144.81305     4.5546947   1.9025346],20.0000,0.0000,[114.99281   -4.104397   1.96301 ],20.0000,0.0000,[ 54.036324  -44.588455    1.2809196],20.0000,3.0000,[127.93616    12.494643    2.2477105],20.0000,4.0000,[253.22363  -83.14922    5.287777],20.0000,4.0000
650,[ 238.67087   -105.82674      2.9624064],20.0000,6.0000,[ 37.472645  -62.205093    1.5611926],20.0000,6.0000,[244.74948   -65.80239     4.0889215],20.0000,0.0000,[144.35748     5.5522633   1.6219542],20.0000,6.0000,[114.59674    -3.0869796   1.6712289],20.0000,6.0000,[ 54.150826  -44.018665    1.2004734],20.0000,4.0000,[127.55893    12.933968    2.2497177],20.0000,4.0000,[253.43468   -83.70217     5.2883515],20.0000,5.0000
651,[ 237.57364   -105.76009      3.0572426],20.0000,0.0000,[ 37.406445 -61.112854   1.661482],20.0000,0.0000,[244.08136   -66.66642     3.7364395],20.0000,6.0000,[144.1555      6.6349044   1.7388064],20.0000,6.0000,[114.44991    -2.0046947   1.7590988],20.0000,6.0000,[ 54.299915  -43.45571     1.1772834],20.0000,4.0000,[127.18184    13.373355    2.2515879],20.0000,4.0000,[253.66092   -84.24533     5.3486824],20.0000,4.0000
